latitude,longitude,mean_temperature,uncertainty_std
-84.86197029204237,191.25,-15.938005,1.8279071
-84.86197029204237,193.125,-15.777458,1.8551738
-84.86197029204237,195.0,-15.627517,1.8636562
-84.86197029204237,196.875,-15.540837,1.8986032
-84.86197029204237,198.75,-15.467263,1.9139355
-84.86197029204237,200.625,-15.439079,1.9298041
-84.86197029204237,202.5,-15.438572,1.9293534
-84.86197029204237,204.375,-15.467478,1.9188619
-84.86197029204237,206.25,-15.524822,1.9230603
-84.86197029204237,208.125,-15.620857,1.9155068
-84.86197029204237,210.0,-15.750759,1.9184617
-84.86197029204237,211.875,-15.902087,1.9062773
-84.86197029204237,213.75,-16.08781,1.8928955
-84.86197029204237,215.625,-16.317263,1.8795185
-84.86197029204237,217.5,-16.56986,1.8533025
-84.86197029204237,219.375,-16.8499,1.8539251
-84.86197029204237,221.25,-17.179138,1.826727
-84.86197029204237,223.125,-17.531208,1.7897106
-84.86197029204237,225.0,-17.918083,1.7798657
-84.86197029204237,226.875,-18.35867,1.7630626
-84.86197029204237,228.75,-18.832556,1.7481749
-84.86197029204237,230.625,-19.323942,1.743088
-84.86197029204237,232.5,-19.857752,1.7383777
-84.86197029204237,234.375,-20.432322,1.7294137
-84.86197029204237,236.25,-21.016502,1.729427
-84.86197029204237,238.125,-21.6182,1.7396816
-84.86197029204237,240.0,-22.225056,1.7724314
-84.86197029204237,241.875,-22.803844,1.816625
-84.86197029204237,243.75,-23.414236,1.8231206
-84.86197029204237,245.625,-23.991795,1.851262
-84.86197029204237,247.5,-24.57777,1.8880585
-84.86197029204237,249.375,-25.14236,1.9316071
-84.86197029204237,251.25,-25.709862,1.9662794
-84.86197029204237,253.125,-26.250174,1.9769298
-84.86197029204237,255.0,-26.73033,1.9599882
-84.86197029204237,256.875,-27.187733,1.9467882
-84.86197029204237,258.75,-27.555798,1.9367311
-84.86197029204237,260.625,-27.790173,1.8952148
-84.86197029204237,262.5,-27.890955,1.8517945
-84.86197029204237,264.375,-27.82453,1.7611098
-84.86197029204237,266.25,-27.607908,1.6743002
-84.86197029204237,268.125,-27.301306,1.6452119
-84.86197029204237,270.0,-26.940935,1.6337937
-84.86197029204237,271.875,-26.49283,1.583087
-84.86197029204237,273.75,-26.004665,1.5814152
-84.86197029204237,275.625,-25.52445,1.560533
-84.86197029204237,277.5,-25.045368,1.5542171
-84.86197029204237,279.375,-24.572731,1.5693668
-84.86197029204237,281.25,-24.16027,1.5993817
-84.86197029204237,283.125,-23.761795,1.5923932
-84.86197029204237,285.0,-23.395075,1.609272
-84.86197029204237,286.875,-23.088747,1.6223825
-84.86197029204237,288.75,-22.829529,1.638822
-84.86197029204237,290.625,-22.622087,1.6622732
-84.86197029204237,292.5,-22.460857,1.6870408
-84.86197029204237,294.375,-22.332361,1.7093085
-84.86197029204237,296.25,-22.273865,1.7185341
-84.86197029204237,298.125,-22.270819,1.7340815
-84.86197029204237,300.0,-22.312752,1.7557263
-84.86197029204237,301.875,-22.414158,1.7586077
-84.86197029204237,303.75,-22.540682,1.7762352
-84.86197029204237,305.625,-22.723923,1.7706373
-84.86197029204237,307.5,-22.945408,1.7758552
-84.86197029204237,309.375,-23.205643,1.7849066
-84.86197029204237,311.25,-23.47654,1.8059835
-84.86197029204237,313.125,-23.793024,1.8194518
-84.86197029204237,315.0,-24.115545,1.8580346
-84.86197029204237,316.875,-24.483181,1.8901175
-84.86197029204237,318.75,-24.882244,1.9033142
-84.86197029204237,320.625,-25.306091,1.9317935
-84.86197029204237,322.5,-25.739021,1.9751599
-84.86197029204237,324.375,-26.193924,1.99934
-84.86197029204237,326.25,-26.644508,2.0158567
