latitude,longitude,mean_precipitation,uncertainty_std
77.4058880820788,253.125,6.812668e-06,2.864021e-06
77.4058880820788,255.0,6.922652e-06,2.7890949e-06
77.4058880820788,256.875,7.2935245e-06,2.8940963e-06
77.4058880820788,258.75,7.969427e-06,3.0399904e-06
77.4058880820788,260.625,8.607559e-06,3.2687533e-06
77.4058880820788,262.5,9.5640125e-06,3.6275378e-06
77.4058880820788,264.375,8.544652e-06,3.6863341e-06
77.4058880820788,266.25,1.0271626e-05,4.0481455e-06
77.4058880820788,268.125,1.0391618e-05,4.041306e-06
77.4058880820788,270.0,1.019378e-05,3.851769e-06
77.4058880820788,271.875,8.51572e-06,3.6636798e-06
77.4058880820788,273.75,8.261783e-06,3.8237854e-06
77.4058880820788,275.625,8.1446315e-06,4.0428404e-06
77.4058880820788,277.5,8.088465e-06,4.3340997e-06
77.4058880820788,279.375,8.506499e-06,4.73099e-06
77.4058880820788,281.25,9.506819e-06,5.428961e-06
77.4058880820788,283.125,1.2774894e-05,7.0623664e-06
77.4058880820788,285.0,1.5579935e-05,7.876676e-06
77.4058880820788,286.875,1.825834e-05,7.831157e-06
77.4058880820788,288.75,1.1772949e-05,7.661237e-06
77.4058880820788,290.625,1.249262e-05,8.253594e-06
77.4058880820788,292.5,1.3289492e-05,8.873587e-06
77.4058880820788,294.375,1.3724046e-05,9.322922e-06
77.4058880820788,296.25,1.3803862e-05,9.51679e-06
77.4058880820788,298.125,1.3516346e-05,9.535097e-06
77.4058880820788,300.0,1.2946764e-05,9.24238e-06
77.4058880820788,301.875,1.2074481e-05,8.657871e-06
77.4058880820788,303.75,1.1774354e-05,8.223432e-06
77.4058880820788,305.625,1.1416555e-05,7.835311e-06
77.4058880820788,307.5,1.0847988e-05,7.2048365e-06
77.4058880820788,309.375,1.001607e-05,6.521442e-06
77.4058880820788,311.25,8.910421e-06,5.7421394e-06
77.4058880820788,313.125,7.380459e-06,4.7311432e-06
77.4058880820788,315.0,5.6885665e-06,3.6015072e-06
77.4058880820788,316.875,3.8909907e-06,2.4488131e-06
77.4058880820788,318.75,2.6099794e-06,1.5672465e-06
77.4058880820788,320.625,1.9623017e-06,1.32269e-06
77.4058880820788,322.5,1.8260434e-06,1.5376769e-06
77.4058880820788,324.375,2.0371235e-06,1.8896224e-06
77.4058880820788,326.25,2.4802368e-06,2.436781e-06
77.4058880820788,328.125,3.1278726e-06,3.1718596e-06
77.4058880820788,330.0,4.0424293e-06,4.037863e-06
77.4058880820788,331.875,5.199956e-06,5.077152e-06
77.4058880820788,333.75,6.6001494e-06,6.2490417e-06
77.4058880820788,335.625,8.120207e-06,7.486731e-06
77.4058880820788,337.5,9.797081e-06,8.739414e-06
77.4058880820788,339.375,1.1572253e-05,9.967209e-06
77.4058880820788,341.25,1.4543612e-05,1.1054367e-05
77.4058880820788,343.125,1.5412326e-05,1.0914096e-05
77.4058880820788,345.0,1.5545787e-05,1.0283866e-05
77.4058880820788,346.875,1.5412405e-05,9.478449e-06
77.4058880820788,348.75,1.595617e-05,9.0043895e-06
77.4058880820788,350.625,1.6590711e-05,8.586453e-06
77.4058880820788,352.5,1.643691e-05,8.12908e-06
77.4058880820788,354.375,1.6396763e-05,7.977932e-06
77.4058880820788,356.25,1.7329261e-05,7.953607e-06
77.4058880820788,358.125,1.9999956e-05,8.344176e-06
79.27055903485967,0.0,1.4626209e-05,6.618383e-06
79.27055903485967,1.875,1.7483319e-05,7.575639e-06
79.27055903485967,3.75,2.130305e-05,8.176732e-06
79.27055903485967,5.625,2.4850046e-05,8.663883e-06
79.27055903485967,7.5,2.620354e-05,7.940823e-06
79.27055903485967,9.375,2.407449e-05,7.65901e-06
79.27055903485967,11.25,1.1257515e-05,5.8863343e-06
79.27055903485967,13.125,1.0595469e-05,5.971347e-06
79.27055903485967,15.0,1.1053056e-05,6.1471133e-06
79.27055903485967,16.875,1.1696216e-05,6.1500537e-06
79.27055903485967,18.75,1.2451701e-05,6.1730975e-06
79.27055903485967,20.625,1.3343487e-05,6.3378475e-06
79.27055903485967,22.5,1.4144753e-05,6.4218557e-06
79.27055903485967,24.375,1.5649639e-05,6.4944693e-06
79.27055903485967,26.25,2.0092028e-05,6.808369e-06
79.27055903485967,28.125,2.041012e-05,6.932109e-06
79.27055903485967,30.0,2.0314006e-05,6.780082e-06
79.27055903485967,31.875,1.9819723e-05,6.518451e-06
79.27055903485967,33.75,1.919721e-05,6.330199e-06
79.27055903485967,35.625,1.854633e-05,5.9402882e-06
79.27055903485967,37.5,1.8136132e-05,5.822188e-06
79.27055903485967,39.375,1.8443307e-05,5.760242e-06
79.27055903485967,41.25,1.9520785e-05,5.7046063e-06
79.27055903485967,43.125,2.0578243e-05,6.1067717e-06
79.27055903485967,45.0,2.0527366e-05,5.9123354e-06
79.27055903485967,46.875,1.9903911e-05,5.879304e-06
79.27055903485967,48.75,1.8720139e-05,5.8090013e-06
79.27055903485967,50.625,1.7804998e-05,5.9921163e-06
79.27055903485967,52.5,1.6745269e-05,5.9204544e-06
79.27055903485967,54.375,1.51383865e-05,5.815706e-06
79.27055903485967,56.25,1.3339121e-05,5.439963e-06
79.27055903485967,58.125,1.2408413e-05,5.2703913e-06
79.27055903485967,60.0,1.2370952e-05,5.207311e-06
79.27055903485967,61.875,1.2784225e-05,5.1396137e-06
79.27055903485967,63.75,1.3336769e-05,5.160376e-06
79.27055903485967,65.625,1.4048839e-05,4.959036e-06
79.27055903485967,67.5,1.4743114e-05,4.874143e-06
79.27055903485967,69.375,1.5390187e-05,4.845365e-06
79.27055903485967,71.25,1.621116e-05,4.6534024e-06
79.27055903485967,73.125,1.61585e-05,4.636899e-06
79.27055903485967,75.0,1.5891132e-05,4.606593e-06
79.27055903485967,76.875,1.51332815e-05,4.4579133e-06
79.27055903485967,78.75,1.4195777e-05,4.417594e-06
79.27055903485967,80.625,1.3827379e-05,4.441162e-06
79.27055903485967,82.5,1.3709444e-05,4.537476e-06
79.27055903485967,84.375,1.3775439e-05,4.7935973e-06
79.27055903485967,86.25,1.3907064e-05,4.584941e-06
79.27055903485967,88.125,1.37906145e-05,4.8266015e-06
79.27055903485967,90.0,1.33856165e-05,4.909917e-06
79.27055903485967,91.875,1.2008464e-05,4.606861e-06
79.27055903485967,93.75,8.440272e-06,3.9291394e-06
79.27055903485967,95.625,7.660657e-06,3.7151772e-06
79.27055903485967,97.5,7.358e-06,3.606337e-06
79.27055903485967,99.375,7.1592362e-06,3.465968e-06
79.27055903485967,101.25,6.959007e-06,3.2681253e-06
79.27055903485967,103.125,7.1045342e-06,3.2327223e-06
79.27055903485967,105.0,8.564655e-06,3.5319902e-06
79.27055903485967,106.875,8.817217e-06,3.4481764e-06
79.27055903485967,108.75,8.578667e-06,3.2638386e-06
79.27055903485967,110.625,8.108079e-06,3.1526322e-06
79.27055903485967,112.5,8.034758e-06,3.1252246e-06
79.27055903485967,114.375,7.95115e-06,3.123111e-06
79.27055903485967,116.25,7.858996e-06,3.0052383e-06
79.27055903485967,118.125,7.941414e-06,2.9734194e-06
79.27055903485967,120.0,8.194012e-06,3.051949e-06
79.27055903485967,121.875,8.396403e-06,3.1584998e-06
79.27055903485967,123.75,8.54321e-06,3.297003e-06
79.27055903485967,125.625,8.636427e-06,3.316129e-06
79.27055903485967,127.5,8.559337e-06,3.2645255e-06
79.27055903485967,129.375,8.364739e-06,3.0901317e-06
79.27055903485967,131.25,8.1815515e-06,3.0655697e-06
79.27055903485967,133.125,8.053104e-06,2.9306607e-06
79.27055903485967,135.0,7.682314e-06,2.7573547e-06
79.27055903485967,136.875,7.35802e-06,2.5934091e-06
79.27055903485967,138.75,7.0023852e-06,2.4903134e-06
79.27055903485967,140.625,6.788373e-06,2.478559e-06
79.27055903485967,142.5,6.520803e-06,2.3158805e-06
79.27055903485967,144.375,6.43378e-06,2.413037e-06
79.27055903485967,146.25,6.3068856e-06,2.345831e-06
79.27055903485967,148.125,6.2755016e-06,2.4288229e-06
79.27055903485967,150.0,6.379995e-06,2.4702592e-06
79.27055903485967,151.875,6.5597064e-06,2.5505528e-06
79.27055903485967,153.75,6.739504e-06,2.5527318e-06
79.27055903485967,155.625,6.8196305e-06,2.5627628e-06
79.27055903485967,157.5,6.9402276e-06,2.534722e-06
79.27055903485967,159.375,6.9636567e-06,2.571181e-06
79.27055903485967,161.25,7.04667e-06,2.5791185e-06
79.27055903485967,163.125,6.9488656e-06,2.5669185e-06
79.27055903485967,165.0,6.861219e-06,2.5298307e-06
79.27055903485967,166.875,6.861661e-06,2.5571817e-06
79.27055903485967,168.75,6.7700416e-06,2.593781e-06
79.27055903485967,170.625,6.6675666e-06,2.538536e-06
79.27055903485967,172.5,6.7036217e-06,2.5110155e-06
79.27055903485967,174.375,6.703469e-06,2.7451993e-06
79.27055903485967,176.25,6.56824e-06,2.6893172e-06
79.27055903485967,178.125,6.562976e-06,2.6524517e-06
79.27055903485967,180.0,6.7250353e-06,2.6791213e-06
79.27055903485967,181.875,6.8540203e-06,2.824106e-06
79.27055903485967,183.75,7.0554893e-06,2.9154082e-06
79.27055903485967,185.625,7.1480345e-06,3.07489e-06
79.27055903485967,187.5,7.396769e-06,3.1880688e-06
79.27055903485967,189.375,7.5633066e-06,3.3019567e-06
79.27055903485967,191.25,7.6927245e-06,3.333158e-06
79.27055903485967,193.125,7.728995e-06,3.4085576e-06
79.27055903485967,195.0,7.780017e-06,3.4235668e-06
79.27055903485967,196.875,7.868351e-06,3.450439e-06
79.27055903485967,198.75,7.824705e-06,3.5574406e-06
79.27055903485967,200.625,7.653381e-06,3.3694369e-06
79.27055903485967,202.5,7.459476e-06,3.2723374e-06
79.27055903485967,204.375,7.1474074e-06,3.1041534e-06
79.27055903485967,206.25,6.9563857e-06,3.0148203e-06
79.27055903485967,208.125,6.7655933e-06,2.9273967e-06
79.27055903485967,210.0,6.559632e-06,2.8663364e-06
79.27055903485967,211.875,6.4745614e-06,2.8247362e-06
79.27055903485967,213.75,6.389894e-06,2.8112922e-06
79.27055903485967,215.625,6.2228237e-06,2.6720013e-06
79.27055903485967,217.5,6.0690513e-06,2.583502e-06
79.27055903485967,219.375,6.1296532e-06,2.579947e-06
79.27055903485967,221.25,6.280075e-06,2.6396924e-06
79.27055903485967,223.125,6.310694e-06,2.6155926e-06
79.27055903485967,225.0,6.540129e-06,2.7533156e-06
79.27055903485967,226.875,6.772983e-06,2.8178263e-06
79.27055903485967,228.75,7.1525783e-06,2.933055e-06
79.27055903485967,230.625,7.4046825e-06,2.9293274e-06
79.27055903485967,232.5,7.592189e-06,2.8816833e-06
79.27055903485967,234.375,7.622916e-06,2.7797237e-06
79.27055903485967,236.25,7.698467e-06,2.8540592e-06
79.27055903485967,238.125,7.643745e-06,2.836016e-06
79.27055903485967,240.0,7.556047e-06,2.8912955e-06
79.27055903485967,241.875,7.326264e-06,2.9015985e-06
79.27055903485967,243.75,7.1535737e-06,2.7956714e-06
79.27055903485967,245.625,6.989073e-06,2.7780145e-06
79.27055903485967,247.5,6.7734004e-06,2.7902756e-06
79.27055903485967,249.375,6.695442e-06,2.7169276e-06
79.27055903485967,251.25,6.804318e-06,2.7173162e-06
79.27055903485967,253.125,7.1406976e-06,2.897248e-06
79.27055903485967,255.0,7.669155e-06,3.0442902e-06
79.27055903485967,256.875,8.439312e-06,3.4098966e-06
79.27055903485967,258.75,9.20799e-06,3.7333582e-06
79.27055903485967,260.625,9.8031005e-06,3.97856e-06
79.27055903485967,262.5,1.0156916e-05,4.1441685e-06
79.27055903485967,264.375,9.96889e-06,4.2619813e-06
79.27055903485967,266.25,8.946547e-06,4.0645796e-06
79.27055903485967,268.125,8.867278e-06,4.0054856e-06
79.27055903485967,270.0,8.784567e-06,3.8926896e-06
79.27055903485967,271.875,8.224003e-06,3.96672e-06
79.27055903485967,273.75,7.970713e-06,3.9902216e-06
79.27055903485967,275.625,7.874679e-06,4.0959258e-06
79.27055903485967,277.5,7.836338e-06,4.2457e-06
79.27055903485967,279.375,7.988565e-06,4.327808e-06
79.27055903485967,281.25,8.034927e-06,4.535702e-06
79.27055903485967,283.125,8.417957e-06,4.8429147e-06
79.27055903485967,285.0,9.186097e-06,4.9533205e-06
79.27055903485967,286.875,1.0775912e-05,5.40358e-06
79.27055903485967,288.75,1.0479279e-05,5.346822e-06
79.27055903485967,290.625,9.711213e-06,5.35598e-06
79.27055903485967,292.5,8.532657e-06,5.1918237e-06
79.27055903485967,294.375,8.397777e-06,5.0574463e-06
79.27055903485967,296.25,8.1495355e-06,5.002096e-06
79.27055903485967,298.125,7.932254e-06,4.9990417e-06
79.27055903485967,300.0,7.5931207e-06,4.840863e-06
79.27055903485967,301.875,7.1920444e-06,4.681215e-06
79.27055903485967,303.75,6.7432993e-06,4.471104e-06
79.27055903485967,305.625,6.1218757e-06,4.1585763e-06
79.27055903485967,307.5,5.3344993e-06,3.6085942e-06
79.27055903485967,309.375,4.7205285e-06,3.1433453e-06
79.27055903485967,311.25,4.11016e-06,2.714838e-06
79.27055903485967,313.125,3.522286e-06,2.3049593e-06
79.27055903485967,315.0,3.012808e-06,2.0215152e-06
79.27055903485967,316.875,2.6620962e-06,1.8078819e-06
79.27055903485967,318.75,2.4533492e-06,1.7582702e-06
79.27055903485967,320.625,2.3948974e-06,1.8771481e-06
79.27055903485967,322.5,2.5033823e-06,2.1461742e-06
79.27055903485967,324.375,2.7411227e-06,2.5515535e-06
79.27055903485967,326.25,3.1220902e-06,3.050913e-06
79.27055903485967,328.125,3.7102259e-06,3.6681236e-06
79.27055903485967,330.0,4.431734e-06,4.3722457e-06
79.27055903485967,331.875,5.251202e-06,5.136239e-06
79.27055903485967,333.75,6.2070612e-06,5.892154e-06
79.27055903485967,335.625,7.2437197e-06,6.656982e-06
79.27055903485967,337.5,8.421133e-06,7.4265495e-06
79.27055903485967,339.375,9.6437025e-06,8.229146e-06
79.27055903485967,341.25,1.2349546e-05,9.063324e-06
79.27055903485967,343.125,1.299005e-05,9.137228e-06
79.27055903485967,345.0,1.3006035e-05,8.912579e-06
79.27055903485967,346.875,1.2751781e-05,8.441825e-06
79.27055903485967,348.75,1.2423991e-05,7.9337515e-06
79.27055903485967,350.625,1.2240222e-05,7.5766707e-06
79.27055903485967,352.5,1.18663775e-05,7.0526044e-06
79.27055903485967,354.375,1.1443467e-05,6.5363574e-06
79.27055903485967,356.25,1.1442575e-05,6.1022397e-06
79.27055903485967,358.125,1.24832195e-05,5.9207027e-06
81.13497683767741,0.0,1.2387751e-05,5.8134624e-06
81.13497683767741,1.875,1.3046986e-05,5.923186e-06
81.13497683767741,3.75,1.4307476e-05,6.372897e-06
81.13497683767741,5.625,1.5615964e-05,6.612106e-06
81.13497683767741,7.5,1.7086177e-05,6.7665947e-06
81.13497683767741,9.375,1.7960474e-05,6.7451524e-06
81.13497683767741,11.25,1.8706523e-05,6.8713175e-06
81.13497683767741,13.125,1.9408095e-05,7.1199556e-06
81.13497683767741,15.0,1.9980404e-05,7.2847306e-06
81.13497683767741,16.875,2.0387824e-05,7.380873e-06
81.13497683767741,18.75,2.0517984e-05,7.3780598e-06
81.13497683767741,20.625,1.9999003e-05,7.22892e-06
81.13497683767741,22.5,1.8447545e-05,6.673181e-06
81.13497683767741,24.375,1.806992e-05,6.586164e-06
81.13497683767741,26.25,1.7546245e-05,6.528745e-06
81.13497683767741,28.125,1.7121263e-05,6.3925645e-06
81.13497683767741,30.0,1.6593669e-05,6.137742e-06
81.13497683767741,31.875,1.6117621e-05,5.9177655e-06
81.13497683767741,33.75,1.5549373e-05,5.507543e-06
81.13497683767741,35.625,1.5191222e-05,5.352298e-06
81.13497683767741,37.5,1.4989197e-05,5.1862144e-06
81.13497683767741,39.375,1.4850114e-05,5.2484525e-06
81.13497683767741,41.25,1.4891673e-05,5.2347527e-06
81.13497683767741,43.125,1.4867395e-05,5.230346e-06
81.13497683767741,45.0,1.4910595e-05,5.228582e-06
81.13497683767741,46.875,1.49829175e-05,5.3150297e-06
81.13497683767741,48.75,1.4823363e-05,5.2518308e-06
81.13497683767741,50.625,1.4558342e-05,5.1806105e-06
81.13497683767741,52.5,1.4049579e-05,5.2646533e-06
81.13497683767741,54.375,1.28904985e-05,5.1984416e-06
81.13497683767741,56.25,1.105543e-05,4.986088e-06
81.13497683767741,58.125,1.1074825e-05,5.0644626e-06
81.13497683767741,60.0,1.23102145e-05,5.5266096e-06
81.13497683767741,61.875,1.2260717e-05,5.5479627e-06
81.13497683767741,63.75,1.2275351e-05,5.421731e-06
81.13497683767741,65.625,1.2186591e-05,5.2259575e-06
81.13497683767741,67.5,1.2063818e-05,4.955256e-06
81.13497683767741,69.375,1.21055755e-05,4.748794e-06
81.13497683767741,71.25,1.20530885e-05,4.709667e-06
81.13497683767741,73.125,1.2226972e-05,4.8568095e-06
81.13497683767741,75.0,1.2067666e-05,4.785298e-06
81.13497683767741,76.875,1.2050735e-05,4.9146797e-06
81.13497683767741,78.75,1.180456e-05,4.890794e-06
81.13497683767741,80.625,1.1863252e-05,4.9197306e-06
81.13497683767741,82.5,1.1900557e-05,4.8075995e-06
81.13497683767741,84.375,1.2233162e-05,4.847628e-06
81.13497683767741,86.25,1.25278975e-05,4.8683423e-06
81.13497683767741,88.125,1.2901993e-05,5.028207e-06
81.13497683767741,90.0,1.2812435e-05,5.1140946e-06
81.13497683767741,91.875,1.2477864e-05,4.8907223e-06
81.13497683767741,93.75,1.1646556e-05,4.5825577e-06
81.13497683767741,95.625,1.1075181e-05,4.3038076e-06
81.13497683767741,97.5,1.06532025e-05,4.316043e-06
81.13497683767741,99.375,1.0169349e-05,3.994946e-06
81.13497683767741,101.25,9.771082e-06,3.717127e-06
81.13497683767741,103.125,9.3999315e-06,3.6071688e-06
81.13497683767741,105.0,9.215207e-06,3.3138913e-06
81.13497683767741,106.875,8.843297e-06,3.0602666e-06
81.13497683767741,108.75,8.547599e-06,3.0172134e-06
81.13497683767741,110.625,8.301719e-06,3.0272402e-06
81.13497683767741,112.5,8.123444e-06,2.9499793e-06
81.13497683767741,114.375,8.090236e-06,2.9020143e-06
81.13497683767741,116.25,8.167987e-06,3.0729827e-06
81.13497683767741,118.125,8.044257e-06,3.2096739e-06
81.13497683767741,120.0,7.938612e-06,3.2628166e-06
81.13497683767741,121.875,7.860449e-06,3.1394911e-06
81.13497683767741,123.75,7.841296e-06,3.022761e-06
81.13497683767741,125.625,7.7489985e-06,2.8473496e-06
81.13497683767741,127.5,7.549147e-06,2.706168e-06
81.13497683767741,129.375,7.476481e-06,2.6130342e-06
81.13497683767741,131.25,7.320962e-06,2.5401157e-06
81.13497683767741,133.125,7.082648e-06,2.4561543e-06
81.13497683767741,135.0,6.7481924e-06,2.3882685e-06
81.13497683767741,136.875,6.673208e-06,2.2839793e-06
81.13497683767741,138.75,6.587799e-06,2.3456105e-06
81.13497683767741,140.625,6.484358e-06,2.3371392e-06
81.13497683767741,142.5,6.454487e-06,2.3872187e-06
81.13497683767741,144.375,6.565992e-06,2.478447e-06
81.13497683767741,146.25,6.6718353e-06,2.5147658e-06
81.13497683767741,148.125,6.8033974e-06,2.5696365e-06
81.13497683767741,150.0,6.9198813e-06,2.5799195e-06
81.13497683767741,151.875,7.043595e-06,2.6637706e-06
81.13497683767741,153.75,7.0804417e-06,2.6900047e-06
81.13497683767741,155.625,7.315188e-06,2.702331e-06
81.13497683767741,157.5,7.4284135e-06,2.6341536e-06
81.13497683767741,159.375,7.607319e-06,2.6051214e-06
81.13497683767741,161.25,7.5621733e-06,2.3716684e-06
81.13497683767741,163.125,7.57948e-06,2.3863547e-06
81.13497683767741,165.0,7.547214e-06,2.4501915e-06
81.13497683767741,166.875,7.3332294e-06,2.5010413e-06
81.13497683767741,168.75,7.255506e-06,2.6947405e-06
81.13497683767741,170.625,7.193237e-06,2.7304702e-06
81.13497683767741,172.5,7.084215e-06,2.8535528e-06
81.13497683767741,174.375,6.9273183e-06,2.9381758e-06
81.13497683767741,176.25,6.8813265e-06,2.9741868e-06
81.13497683767741,178.125,6.839534e-06,2.9534724e-06
81.13497683767741,180.0,6.8369573e-06,2.9066298e-06
81.13497683767741,181.875,6.7464916e-06,2.8664917e-06
81.13497683767741,183.75,6.852968e-06,2.9543025e-06
81.13497683767741,185.625,6.9293073e-06,3.0143656e-06
81.13497683767741,187.5,7.0768374e-06,3.0869169e-06
81.13497683767741,189.375,7.1095683e-06,2.9106634e-06
81.13497683767741,191.25,7.1591885e-06,2.8764657e-06
81.13497683767741,193.125,7.1439044e-06,2.8812676e-06
81.13497683767741,195.0,7.0302576e-06,2.8320653e-06
81.13497683767741,196.875,7.068483e-06,2.7746717e-06
81.13497683767741,198.75,7.0236874e-06,2.7880985e-06
81.13497683767741,200.625,7.042703e-06,2.6956868e-06
81.13497683767741,202.5,6.845292e-06,2.6538544e-06
81.13497683767741,204.375,6.690169e-06,2.5941533e-06
81.13497683767741,206.25,6.6216803e-06,2.443504e-06
81.13497683767741,208.125,6.615625e-06,2.4229562e-06
81.13497683767741,210.0,6.4835212e-06,2.3599398e-06
81.13497683767741,211.875,6.415478e-06,2.2984148e-06
81.13497683767741,213.75,6.482953e-06,2.3321986e-06
81.13497683767741,215.625,6.528045e-06,2.4105766e-06
81.13497683767741,217.5,6.5021777e-06,2.4273188e-06
81.13497683767741,219.375,6.504794e-06,2.525666e-06
81.13497683767741,221.25,6.5617955e-06,2.4607098e-06
81.13497683767741,223.125,6.681745e-06,2.5519719e-06
81.13497683767741,225.0,6.653329e-06,2.5156887e-06
81.13497683767741,226.875,6.7811065e-06,2.6486844e-06
81.13497683767741,228.75,6.8872773e-06,2.7035067e-06
81.13497683767741,230.625,6.9939556e-06,2.7653603e-06
81.13497683767741,232.5,6.9871535e-06,2.674565e-06
81.13497683767741,234.375,7.0603737e-06,2.645636e-06
81.13497683767741,236.25,7.017337e-06,2.6864477e-06
81.13497683767741,238.125,6.8745867e-06,2.669022e-06
81.13497683767741,240.0,6.7182928e-06,2.6276186e-06
81.13497683767741,241.875,6.645444e-06,2.598132e-06
81.13497683767741,243.75,6.5383815e-06,2.5002114e-06
81.13497683767741,245.625,6.4108917e-06,2.534799e-06
81.13497683767741,247.5,6.506392e-06,2.6686803e-06
81.13497683767741,249.375,6.5909235e-06,2.7214594e-06
81.13497683767741,251.25,6.7893707e-06,2.848193e-06
81.13497683767741,253.125,7.2722178e-06,3.0897243e-06
81.13497683767741,255.0,7.65642e-06,3.2100713e-06
81.13497683767741,256.875,8.175938e-06,3.305799e-06
81.13497683767741,258.75,8.574916e-06,3.460653e-06
81.13497683767741,260.625,8.998675e-06,3.5514108e-06
81.13497683767741,262.5,9.243351e-06,3.5500905e-06
81.13497683767741,264.375,8.975106e-06,3.5242115e-06
81.13497683767741,266.25,7.925265e-06,3.0910135e-06
81.13497683767741,268.125,8.677701e-06,3.383867e-06
81.13497683767741,270.0,6.9091748e-06,2.8964341e-06
81.13497683767741,271.875,6.6639714e-06,2.6752896e-06
81.13497683767741,273.75,6.337579e-06,2.5608388e-06
81.13497683767741,275.625,6.0741936e-06,2.5366132e-06
81.13497683767741,277.5,5.832129e-06,2.3853245e-06
81.13497683767741,279.375,5.5640553e-06,2.3175558e-06
81.13497683767741,281.25,5.419344e-06,2.3757582e-06
81.13497683767741,283.125,5.3257427e-06,2.4633166e-06
81.13497683767741,285.0,5.257267e-06,2.5171983e-06
81.13497683767741,286.875,5.2783626e-06,2.5882673e-06
81.13497683767741,288.75,5.202839e-06,2.4831875e-06
81.13497683767741,290.625,5.020158e-06,2.3743864e-06
81.13497683767741,292.5,4.8036804e-06,2.3059763e-06
81.13497683767741,294.375,4.571141e-06,2.1713445e-06
81.13497683767741,296.25,4.352872e-06,2.0262207e-06
81.13497683767741,298.125,3.9399733e-06,2.005846e-06
81.13497683767741,300.0,3.985073e-06,1.9375327e-06
81.13497683767741,301.875,3.7724217e-06,1.8575379e-06
81.13497683767741,303.75,3.626932e-06,1.8567795e-06
81.13497683767741,305.625,3.5877986e-06,1.8621545e-06
81.13497683767741,307.5,3.5576436e-06,1.91421e-06
81.13497683767741,309.375,3.5930634e-06,1.9381441e-06
81.13497683767741,311.25,3.6074407e-06,1.9718427e-06
81.13497683767741,313.125,3.66557e-06,2.062527e-06
81.13497683767741,315.0,3.6915644e-06,2.154311e-06
81.13497683767741,316.875,3.7867255e-06,2.2813576e-06
81.13497683767741,318.75,3.9707284e-06,2.509062e-06
81.13497683767741,320.625,4.182854e-06,2.7821868e-06
81.13497683767741,322.5,4.3915143e-06,3.1991829e-06
81.13497683767741,324.375,4.757644e-06,3.5311461e-06
81.13497683767741,326.25,5.162824e-06,3.970039e-06
81.13497683767741,328.125,5.6008084e-06,4.3436926e-06
81.13497683767741,330.0,6.1523133e-06,4.867405e-06
81.13497683767741,331.875,6.7259284e-06,5.3516096e-06
81.13497683767741,333.75,7.4391787e-06,5.861831e-06
81.13497683767741,335.625,8.183598e-06,6.408413e-06
81.13497683767741,337.5,9.05027e-06,6.947371e-06
81.13497683767741,339.375,9.972819e-06,7.401462e-06
81.13497683767741,341.25,1.0661219e-05,7.772936e-06
81.13497683767741,343.125,1.12739435e-05,7.990128e-06
81.13497683767741,345.0,1.2015979e-05,8.123218e-06
81.13497683767741,346.875,1.3053444e-05,8.322353e-06
81.13497683767741,348.75,1.3218007e-05,8.299895e-06
81.13497683767741,350.625,1.32073565e-05,8.181206e-06
81.13497683767741,352.5,1.2880276e-05,7.76339e-06
81.13497683767741,354.375,1.26050545e-05,7.2830476e-06
81.13497683767741,356.25,1.2329937e-05,6.7105607e-06
81.13497683767741,358.125,1.21709645e-05,6.168195e-06
82.99894164283755,0.0,1.237368e-05,5.6605395e-06
82.99894164283755,1.875,1.2121969e-05,5.3524927e-06
82.99894164283755,3.75,1.1806405e-05,5.1290535e-06
82.99894164283755,5.625,1.15496805e-05,4.8835336e-06
82.99894164283755,7.5,1.1330386e-05,4.8702755e-06
82.99894164283755,9.375,1.1083551e-05,4.6071773e-06
82.99894164283755,11.25,1.0927316e-05,4.7607473e-06
82.99894164283755,13.125,1.0800052e-05,4.974197e-06
82.99894164283755,15.0,1.0495652e-05,4.5556494e-06
82.99894164283755,16.875,1.0331426e-05,4.6224804e-06
82.99894164283755,18.75,9.98163e-06,4.600388e-06
82.99894164283755,20.625,9.657524e-06,4.3381315e-06
82.99894164283755,22.5,9.497363e-06,4.257268e-06
82.99894164283755,24.375,9.319437e-06,4.14224e-06
82.99894164283755,26.25,9.318191e-06,4.222351e-06
82.99894164283755,28.125,9.446471e-06,4.275487e-06
82.99894164283755,30.0,9.475429e-06,4.2937877e-06
82.99894164283755,31.875,9.710727e-06,4.4041008e-06
82.99894164283755,33.75,9.935857e-06,4.4935405e-06
82.99894164283755,35.625,1.021359e-05,4.577767e-06
82.99894164283755,37.5,1.0408333e-05,4.723438e-06
82.99894164283755,39.375,1.0709716e-05,4.780393e-06
82.99894164283755,41.25,1.0919979e-05,4.8215816e-06
82.99894164283755,43.125,1.12748085e-05,4.8703546e-06
82.99894164283755,45.0,1.1498653e-05,4.813014e-06
82.99894164283755,46.875,1.1615362e-05,4.806729e-06
82.99894164283755,48.75,1.1807228e-05,4.9916425e-06
82.99894164283755,50.625,1.1820129e-05,5.0665144e-06
82.99894164283755,52.5,1.1721209e-05,4.9746627e-06
82.99894164283755,54.375,1.16315905e-05,4.9567843e-06
82.99894164283755,56.25,1.1652932e-05,4.9741957e-06
82.99894164283755,58.125,1.156515e-05,4.936957e-06
82.99894164283755,60.0,1.1400822e-05,4.935193e-06
82.99894164283755,61.875,1.1180335e-05,4.8435613e-06
82.99894164283755,63.75,1.0993886e-05,4.7367325e-06
82.99894164283755,65.625,1.088937e-05,4.6876144e-06
82.99894164283755,67.5,1.0710471e-05,4.497464e-06
