latitude,longitude,mean_air_pressure,uncertainty_std
58.75520926937993,133.125,102081.64,403.56528
58.75520926937993,135.0,102016.04,403.17065
58.75520926937993,136.875,101879.06,411.58435
58.75520926937993,138.75,101636.24,429.5496
58.75520926937993,140.625,101334.97,455.78152
58.75520926937993,142.5,101100.9,484.9048
58.75520926937993,144.375,100991.69,504.95428
58.75520926937993,146.25,100959.98,515.9902
58.75520926937993,148.125,100931.36,524.7233
58.75520926937993,150.0,100870.95,536.27356
58.75520926937993,151.875,100804.58,551.4998
58.75520926937993,153.75,100782.04,567.5692
58.75520926937993,155.625,100829.08,581.71875
58.75520926937993,157.5,100910.87,594.6316
58.75520926937993,159.375,100968.13,609.9628
58.75520926937993,161.25,100961.37,631.20386
58.75520926937993,163.125,100907.23,658.9776
58.75520926937993,165.0,100852.52,690.9223
58.75520926937993,166.875,100832.68,723.8032
58.75520926937993,168.75,100838.92,755.64166
58.75520926937993,170.625,100843.9,786.202
58.75520926937993,172.5,100829.49,816.0963
58.75520926937993,174.375,100808.9,845.6233
58.75520926937993,176.25,100807.7,874.287
58.75520926937993,178.125,100837.08,901.3852
58.75520926937993,180.0,100885.86,926.351
58.75520926937993,181.875,100930.86,948.7988
58.75520926937993,183.75,100953.72,968.2481
58.75520926937993,185.625,100962.08,984.0144
58.75520926937993,187.5,100977.37,995.159
58.75520926937993,189.375,101016.35,1001.25604
58.75520926937993,191.25,101077.71,1002.9167
58.75520926937993,193.125,101142.77,1001.38763
58.75520926937993,195.0,101195.6,997.7743
58.75520926937993,196.875,101237.08,992.19745
58.75520926937993,198.75,101275.03,983.45013
58.75520926937993,200.625,101317.22,969.6253
58.75520926937993,202.5,101356.66,949.5746
58.75520926937993,204.375,101380.51,924.3511
58.75520926937993,206.25,101373.56,896.63336
58.75520926937993,208.125,101344.08,868.9278
58.75520926937993,210.0,101307.59,842.06177
58.75520926937993,211.875,101273.22,815.93256
58.75520926937993,213.75,101248.5,790.5288
58.75520926937993,215.625,101239.0,765.96844
58.75520926937993,217.5,101263.1,742.6492
58.75520926937993,219.375,101335.43,721.07477
58.75520926937993,221.25,101450.62,701.5892
58.75520926937993,223.125,101588.8,684.40076
58.75520926937993,225.0,101729.25,670.0852
58.75520926937993,226.875,101860.4,657.5051
58.75520926937993,228.75,101970.32,641.69727
58.75520926937993,230.625,102045.11,616.8712
58.75520926937993,232.5,102080.42,582.042
58.75520926937993,234.375,102089.78,545.1886
58.75520926937993,236.25,102089.98,516.57446
58.75520926937993,238.125,102090.78,497.9208
58.75520926937993,240.0,102089.04,485.54578
58.75520926937993,241.875,102079.45,477.19193
58.75520926937993,243.75,102055.84,470.4704
58.75520926937993,245.625,102025.38,462.4108
58.75520926937993,247.5,102001.87,451.53735
58.75520926937993,249.375,101991.76,439.11658
58.75520926937993,251.25,101990.92,427.49802
58.75520926937993,253.125,101984.6,418.00287
58.75520926937993,255.0,101955.84,410.78815
58.75520926937993,256.875,101909.49,405.0082
58.75520926937993,258.75,101861.22,400.32904
58.75520926937993,260.625,101819.15,396.82925
58.75520926937993,262.5,101778.46,394.882
58.75520926937993,264.375,101723.2,394.3283
58.75520926937993,266.25,101643.13,394.93018
58.75520926937993,268.125,101547.9,396.80353
58.75520926937993,270.0,101449.34,400.39212
58.75520926937993,271.875,101362.14,406.2974
58.75520926937993,273.75,101281.65,414.4952
58.75520926937993,275.625,101202.78,424.22372
58.75520926937993,277.5,101125.75,434.20667
58.75520926937993,279.375,101060.02,443.43924
58.75520926937993,281.25,101011.26,451.88968
58.75520926937993,283.125,100985.44,460.08755
58.75520926937993,285.0,100980.51,468.31955
58.75520926937993,286.875,100976.3,476.53467
58.75520926937993,288.75,100950.55,484.49597
58.75520926937993,290.625,100898.8,492.02472
58.75520926937993,292.5,100828.94,498.9667
58.75520926937993,294.375,100742.94,505.1338
58.75520926937993,296.25,100633.98,510.26236
58.75520926937993,298.125,100494.04,514.53284
58.75520926937993,300.0,100332.08,518.73035
58.75520926937993,301.875,100170.27,523.36786
58.75520926937993,303.75,100035.78,529.0573
58.75520926937993,305.625,99934.44,538.1262
58.75520926937993,307.5,99854.34,554.5338
58.75520926937993,309.375,99777.64,581.3253
58.75520926937993,311.25,99698.58,618.15247
58.75520926937993,313.125,99623.16,660.57495
58.75520926937993,315.0,99559.85,702.0133
58.75520926937993,316.875,99508.2,737.18335
58.75520926937993,318.75,99465.64,764.7885
58.75520926937993,320.625,99421.04,787.0517
58.75520926937993,322.5,99377.86,807.12085
58.75520926937993,324.375,99349.56,826.37366
58.75520926937993,326.25,99349.94,843.59076
58.75520926937993,328.125,99384.18,856.3692
58.75520926937993,330.0,99434.42,863.6527
58.75520926937993,331.875,99479.65,867.0604
58.75520926937993,333.75,99504.7,869.7017
58.75520926937993,335.625,99513.48,873.7904
58.75520926937993,337.5,99522.0,879.51416
58.75520926937993,339.375,99552.51,885.6596
58.75520926937993,341.25,99608.86,890.84924
58.75520926937993,343.125,99682.62,894.5989
58.75520926937993,345.0,99761.61,897.3362
58.75520926937993,346.875,99837.41,899.70154
58.75520926937993,348.75,99906.01,902.2
58.75520926937993,350.625,99971.73,905.0798
58.75520926937993,352.5,100046.82,908.322
58.75520926937993,354.375,100131.4,911.70935
58.75520926937993,356.25,100220.02,914.85986
58.75520926937993,358.125,100310.73,917.40314
60.62039592682648,0.0,100260.2,943.6767
60.62039592682648,1.875,100350.23,943.428
60.62039592682648,3.75,100461.55,942.713
60.62039592682648,5.625,100628.7,944.6434
60.62039592682648,7.5,100840.36,950.1491
60.62039592682648,9.375,101019.26,953.64087
60.62039592682648,11.25,101093.1,946.92114
60.62039592682648,13.125,101073.18,930.5222
60.62039592682648,15.0,101028.61,913.4458
60.62039592682648,16.875,101010.5,901.9009
60.62039592682648,18.75,101017.42,895.2969
60.62039592682648,20.625,101041.55,891.3051
60.62039592682648,22.5,101076.42,888.74567
60.62039592682648,24.375,101122.32,886.4713
60.62039592682648,26.25,101173.23,882.27423
60.62039592682648,28.125,101221.56,874.4834
60.62039592682648,30.0,101258.9,863.26953
60.62039592682648,31.875,101287.83,850.2206
60.62039592682648,33.75,101307.56,836.93176
60.62039592682648,35.625,101322.98,824.57275
60.62039592682648,37.5,101341.48,813.5794
60.62039592682648,39.375,101367.91,803.6382
60.62039592682648,41.25,101401.98,794.04626
60.62039592682648,43.125,101439.91,784.50433
60.62039592682648,45.0,101475.62,775.3504
60.62039592682648,46.875,101504.18,767.2316
60.62039592682648,48.75,101527.62,760.5247
60.62039592682648,50.625,101551.82,754.9515
60.62039592682648,52.5,101581.82,749.89825
60.62039592682648,54.375,101618.32,744.9923
60.62039592682648,56.25,101655.87,740.2004
60.62039592682648,58.125,101683.7,735.6563
60.62039592682648,60.0,101699.41,731.3047
60.62039592682648,61.875,101705.38,726.6546
60.62039592682648,63.75,101716.12,721.752
60.62039592682648,65.625,101743.3,717.76135
60.62039592682648,67.5,101786.02,716.179
60.62039592682648,69.375,101832.97,717.3095
60.62039592682648,71.25,101877.12,719.98065
60.62039592682648,73.125,101911.34,722.25037
60.62039592682648,75.0,101941.38,722.746
60.62039592682648,76.875,101974.36,721.2592
60.62039592682648,78.75,102013.48,718.42737
60.62039592682648,80.625,102055.76,714.9408
60.62039592682648,82.5,102097.66,711.03125
60.62039592682648,84.375,102135.26,706.4916
60.62039592682648,86.25,102171.48,701.28217
60.62039592682648,88.125,102209.95,695.4158
60.62039592682648,90.0,102255.75,688.80176
60.62039592682648,91.875,102303.94,681.1187
60.62039592682648,93.75,102352.75,672.3016
60.62039592682648,95.625,102396.37,662.573
60.62039592682648,97.5,102430.62,652.1781
60.62039592682648,99.375,102452.62,642.0841
60.62039592682648,101.25,102459.29,633.2112
60.62039592682648,103.125,102457.48,624.7782
60.62039592682648,105.0,102461.19,615.0807
60.62039592682648,106.875,102479.12,603.8824
60.62039592682648,108.75,102508.56,592.7359
60.62039592682648,110.625,102539.02,581.874
60.62039592682648,112.5,102550.5,569.4699
60.62039592682648,114.375,102526.7,554.8832
60.62039592682648,116.25,102475.08,539.08203
60.62039592682648,118.125,102422.2,523.1113
60.62039592682648,120.0,102394.13,507.39508
60.62039592682648,121.875,102388.92,491.6943
60.62039592682648,123.75,102383.48,475.23166
60.62039592682648,125.625,102343.62,458.1129
60.62039592682648,127.5,102260.27,441.5672
60.62039592682648,129.375,102161.68,426.9652
60.62039592682648,131.25,102086.18,416.608
60.62039592682648,133.125,102053.9,412.98602
60.62039592682648,135.0,102039.02,417.9112
60.62039592682648,136.875,101977.07,432.46353
60.62039592682648,138.75,101831.6,456.84128
60.62039592682648,140.625,101639.84,484.57986
60.62039592682648,142.5,101485.66,507.88358
60.62039592682648,144.375,101422.58,522.8032
60.62039592682648,146.25,101430.26,528.6711
60.62039592682648,148.125,101443.84,530.70404
60.62039592682648,150.0,101407.51,536.5556
60.62039592682648,151.875,101317.92,549.6745
60.62039592682648,153.75,101225.58,567.8672
60.62039592682648,155.625,101177.66,585.37274
60.62039592682648,157.5,101177.62,599.4603
60.62039592682648,159.375,101188.34,612.0936
60.62039592682648,161.25,101175.77,626.8097
60.62039592682648,163.125,101140.91,645.1501
60.62039592682648,165.0,101112.66,665.759
60.62039592682648,166.875,101113.0,686.08026
60.62039592682648,168.75,101141.36,704.6307
60.62039592682648,170.625,101165.68,722.0392
60.62039592682648,172.5,101158.6,740.4932
60.62039592682648,174.375,101115.78,761.57806
60.62039592682648,176.25,101062.54,785.1429
60.62039592682648,178.125,101031.38,809.6121
60.62039592682648,180.0,101034.26,833.22076
60.62039592682648,181.875,101059.3,854.69946
60.62039592682648,183.75,101083.24,873.1457
60.62039592682648,185.625,101096.72,887.72815
60.62039592682648,187.5,101105.67,897.46375
60.62039592682648,189.375,101122.48,902.1806
60.62039592682648,191.25,101159.41,903.3112
60.62039592682648,193.125,101212.28,902.834
60.62039592682648,195.0,101276.41,901.7773
60.62039592682648,196.875,101340.71,899.6141
60.62039592682648,198.75,101405.9,894.9139
60.62039592682648,200.625,101470.3,885.9648
60.62039592682648,202.5,101524.85,871.9599
60.62039592682648,204.375,101563.06,853.88525
60.62039592682648,206.25,101578.87,834.14166
60.62039592682648,208.125,101579.67,815.1746
60.62039592682648,210.0,101577.96,798.00684
60.62039592682648,211.875,101584.74,782.642
60.62039592682648,213.75,101603.64,768.0516
60.62039592682648,215.625,101643.16,752.97595
60.62039592682648,217.5,101706.3,736.7418
60.62039592682648,219.375,101789.49,719.41296
60.62039592682648,221.25,101875.48,702.306
60.62039592682648,223.125,101952.83,684.5443
60.62039592682648,225.0,102014.26,666.5621
60.62039592682648,226.875,102062.06,647.5654
60.62039592682648,228.75,102097.35,624.04474
60.62039592682648,230.625,102123.02,592.4492
60.62039592682648,232.5,102143.02,554.7455
60.62039592682648,234.375,102156.68,521.6867
60.62039592682648,236.25,102156.16,501.48636
60.62039592682648,238.125,102134.26,490.67218
60.62039592682648,240.0,102094.86,483.9695
60.62039592682648,241.875,102052.59,478.69873
60.62039592682648,243.75,102017.7,473.5234
60.62039592682648,245.625,101992.72,466.57812
60.62039592682648,247.5,101980.46,456.73764
60.62039592682648,249.375,101974.62,445.26743
60.62039592682648,251.25,101966.8,434.56198
60.62039592682648,253.125,101946.61,426.1362
60.62039592682648,255.0,101916.78,420.21832
60.62039592682648,256.875,101879.33,415.60092
60.62039592682648,258.75,101839.28,411.59595
60.62039592682648,260.625,101789.55,408.4612
60.62039592682648,262.5,101723.44,406.6646
60.62039592682648,264.375,101635.97,406.5402
60.62039592682648,266.25,101538.1,408.1833
60.62039592682648,268.125,101445.84,411.6072
60.62039592682648,270.0,101369.6,416.66943
60.62039592682648,271.875,101307.22,423.4864
60.62039592682648,273.75,101245.8,432.2817
60.62039592682648,275.625,101174.3,442.5667
60.62039592682648,277.5,101094.32,453.15125
60.62039592682648,279.375,101018.48,463.34558
60.62039592682648,281.25,100959.98,473.3682
60.62039592682648,283.125,100929.74,483.58624
60.62039592682648,285.0,100922.26,494.01874
60.62039592682648,286.875,100909.78,504.5077
60.62039592682648,288.75,100860.81,514.323
60.62039592682648,290.625,100779.06,522.7674
60.62039592682648,292.5,100686.34,530.0778
60.62039592682648,294.375,100595.24,537.00256
60.62039592682648,296.25,100502.95,543.6752
60.62039592682648,298.125,100397.78,549.91187
60.62039592682648,300.0,100279.8,555.68567
60.62039592682648,301.875,100163.04,561.04254
60.62039592682648,303.75,100069.39,567.4102
60.62039592682648,305.625,99988.67,579.1304
60.62039592682648,307.5,99900.47,601.62036
60.62039592682648,309.375,99808.66,638.1163
60.62039592682648,311.25,99740.72,688.11346
60.62039592682648,313.125,99695.6,745.29224
60.62039592682648,315.0,99644.22,797.3817
60.62039592682648,316.875,99575.81,833.6601
60.62039592682648,318.75,99517.25,853.37775
60.62039592682648,320.625,99476.41,864.12213
60.62039592682648,322.5,99427.78,873.45905
60.62039592682648,324.375,99361.82,884.3209
60.62039592682648,326.25,99305.08,895.6984
60.62039592682648,328.125,99289.03,904.70105
60.62039592682648,330.0,99318.29,908.64557
60.62039592682648,331.875,99375.24,907.4656
60.62039592682648,333.75,99442.12,904.0693
60.62039592682648,335.625,99499.25,901.71155
60.62039592682648,337.5,99534.04,901.7867
60.62039592682648,339.375,99554.61,903.60583
60.62039592682648,341.25,99579.89,905.629
60.62039592682648,343.125,99619.12,906.8376
60.62039592682648,345.0,99672.48,907.37976
60.62039592682648,346.875,99734.23,908.14435
60.62039592682648,348.75,99797.38,910.2612
60.62039592682648,350.625,99860.29,914.50995
60.62039592682648,352.5,99926.37,920.95734
60.62039592682648,354.375,100000.63,928.75146
60.62039592682648,356.25,100082.5,936.18085
60.62039592682648,358.125,100170.79,941.4326
62.48557052203639,0.0,100145.34,959.77936
62.48557052203639,1.875,100224.86,957.34784
62.48557052203639,3.75,100305.41,952.02625
62.48557052203639,5.625,100411.04,947.0129
62.48557052203639,7.5,100562.44,945.3838
62.48557052203639,9.375,100740.47,947.2419
62.48557052203639,11.25,100885.42,948.3706
62.48557052203639,13.125,100959.95,944.47614
62.48557052203639,15.0,100981.16,936.2063
62.48557052203639,16.875,100985.42,927.1586
62.48557052203639,18.75,100997.64,919.4372
62.48557052203639,20.625,101016.52,912.9599
62.48557052203639,22.5,101040.94,907.5146
62.48557052203639,24.375,101075.39,903.06573
62.48557052203639,26.25,101119.81,898.70667
62.48557052203639,28.125,101171.56,892.7459
62.48557052203639,30.0,101217.69,883.82446
62.48557052203639,31.875,101252.04,872.1108
62.48557052203639,33.75,101270.32,858.76624
62.48557052203639,35.625,101279.6,845.12415
62.48557052203639,37.5,101289.41,832.0315
62.48557052203639,39.375,101306.98,819.7211
62.48557052203639,41.25,101334.45,808.06256
62.48557052203639,43.125,101367.98,796.8253
62.48557052203639,45.0,101400.4,786.0581
62.48557052203639,46.875,101425.71,776.2497
62.48557052203639,48.75,101446.68,767.9306
62.48557052203639,50.625,101469.47,761.1477
62.48557052203639,52.5,101500.36,755.6553
62.48557052203639,54.375,101541.3,751.2124
62.48557052203639,56.25,101584.08,747.7976
62.48557052203639,58.125,101618.27,745.55133
62.48557052203639,60.0,101639.38,744.459
62.48557052203639,61.875,101647.09,743.98456
62.48557052203639,63.75,101652.32,743.5112
62.48557052203639,65.625,101669.18,742.8761
62.48557052203639,67.5,101701.24,742.41327
62.48557052203639,69.375,101745.49,742.4279
62.48557052203639,71.25,101794.2,742.7896
62.48557052203639,73.125,101840.42,743.0735
62.48557052203639,75.0,101882.55,743.03564
62.48557052203639,76.875,101919.93,742.73193
62.48557052203639,78.75,101955.66,742.3714
62.48557052203639,80.625,101989.61,741.96313
62.48557052203639,82.5,102023.95,741.2592
62.48557052203639,84.375,102059.97,739.91174
62.48557052203639,86.25,102099.64,737.81824
62.48557052203639,88.125,102147.0,735.1081
62.48557052203639,90.0,102203.36,731.9615
62.48557052203639,91.875,102263.0,728.05457
62.48557052203639,93.75,102321.1,722.3292
62.48557052203639,95.625,102370.7,714.13544
62.48557052203639,97.5,102406.48,704.4831
62.48557052203639,99.375,102426.08,694.9052
62.48557052203639,101.25,102433.71,686.04736
62.48557052203639,103.125,102439.21,676.6668
62.48557052203639,105.0,102446.51,665.76764
62.48557052203639,106.875,102457.38,653.3639
62.48557052203639,108.75,102462.87,639.0374
62.48557052203639,110.625,102457.06,622.2664
62.48557052203639,112.5,102434.08,604.754
62.48557052203639,114.375,102401.86,588.0275
62.48557052203639,116.25,102374.12,571.5672
62.48557052203639,118.125,102362.8,554.1066
62.48557052203639,120.0,102367.02,535.18225
62.48557052203639,121.875,102368.86,514.37555
62.48557052203639,123.75,102345.6,491.67065
62.48557052203639,125.625,102281.28,468.8392
62.48557052203639,127.5,102183.96,449.32507
62.48557052203639,129.375,102090.76,436.04922
62.48557052203639,131.25,102033.76,430.25046
62.48557052203639,133.125,102020.6,432.41193
62.48557052203639,135.0,102023.04,443.1584
62.48557052203639,136.875,101991.82,462.6854
62.48557052203639,138.75,101911.82,489.45963
62.48557052203639,140.625,101819.32,517.769
62.48557052203639,142.5,101776.06,540.0556
62.48557052203639,144.375,101807.52,551.53015
62.48557052203639,146.25,101874.43,552.9102
62.48557052203639,148.125,101913.72,549.77106
62.48557052203639,150.0,101882.28,549.15533
62.48557052203639,151.875,101784.98,555.33
62.48557052203639,153.75,101656.69,567.40674
62.48557052203639,155.625,101549.42,584.1411
62.48557052203639,157.5,101487.64,601.205
62.48557052203639,159.375,101464.64,617.7194
62.48557052203639,161.25,101454.03,633.00024
62.48557052203639,163.125,101443.06,647.7959
62.48557052203639,165.0,101437.54,661.49225
62.48557052203639,166.875,101449.46,673.2607
62.48557052203639,168.75,101479.94,682.64966
62.48557052203639,170.625,101510.58,690.2672
62.48557052203639,172.5,101513.25,697.53265
62.48557052203639,174.375,101469.56,706.36505
62.48557052203639,176.25,101394.13,718.34845
62.48557052203639,178.125,101315.21,733.3799
62.48557052203639,180.0,101263.2,749.827
62.48557052203639,181.875,101247.54,766.04395
62.48557052203639,183.75,101258.08,780.96576
62.48557052203639,185.625,101273.58,793.8086
62.48557052203639,187.5,101284.85,803.44586
62.48557052203639,189.375,101292.03,809.0666
62.48557052203639,191.25,101301.5,811.25885
62.48557052203639,193.125,101320.82,811.54144
62.48557052203639,195.0,101353.13,810.84705
62.48557052203639,196.875,101401.06,809.1079
62.48557052203639,198.75,101463.87,805.7026
62.48557052203639,200.625,101537.66,800.0325
62.48557052203639,202.5,101615.8,791.91846
62.48557052203639,204.375,101694.13,781.8871
62.48557052203639,206.25,101767.52,771.2932
62.48557052203639,208.125,101841.11,761.44055
62.48557052203639,210.0,101912.98,752.9133
62.48557052203639,211.875,101981.32,744.89124
62.48557052203639,213.75,102036.68,734.55743
62.48557052203639,215.625,102073.87,721.5737
62.48557052203639,217.5,102087.4,706.17444
62.48557052203639,219.375,102079.66,689.0459
62.48557052203639,221.25,102061.56,672.21533
62.48557052203639,223.125,102044.09,656.5433
62.48557052203639,225.0,102039.66,641.3241
62.48557052203639,226.875,102050.36,624.0394
62.48557052203639,228.75,102077.3,600.4269
62.48557052203639,230.625,102115.44,568.94727
62.48557052203639,232.5,102154.36,535.14307
62.48557052203639,234.375,102177.15,509.27292
62.48557052203639,236.25,102172.6,495.34268
62.48557052203639,238.125,102142.6,488.26715
62.48557052203639,240.0,102106.98,483.6009
62.48557052203639,241.875,102080.08,479.36856
62.48557052203639,243.75,102068.71,474.70825
62.48557052203639,245.625,102060.34,468.61728
62.48557052203639,247.5,102042.42,460.3941
62.48557052203639,249.375,102008.53,451.10248
62.48557052203639,251.25,101960.72,442.60828
62.48557052203639,253.125,101912.36,436.02402
62.48557052203639,255.0,101869.1,431.02487
62.48557052203639,256.875,101838.05,426.68793
62.48557052203639,258.75,101808.48,422.62665
62.48557052203639,260.625,101766.11,419.1428
62.48557052203639,262.5,101700.03,417.3895
62.48557052203639,264.375,101611.64,418.0589
62.48557052203639,266.25,101519.37,421.23224
62.48557052203639,268.125,101437.75,426.5709
62.48557052203639,270.0,101372.72,433.61917
62.48557052203639,271.875,101314.58,442.18762
62.48557052203639,273.75,101246.78,452.001
62.48557052203639,275.625,101165.18,462.32028
62.48557052203639,277.5,101081.14,472.1852
62.48557052203639,279.375,101009.75,481.32297
62.48557052203639,281.25,100963.72,490.01312
62.48557052203639,283.125,100945.97,498.81967
62.48557052203639,285.0,100940.21,508.47067
62.48557052203639,286.875,100918.84,519.42004
62.48557052203639,288.75,100858.81,530.8976
62.48557052203639,290.625,100768.08,541.77405
62.48557052203639,292.5,100672.7,551.7328
62.48557052203639,294.375,100590.84,561.1907
62.48557052203639,296.25,100517.54,570.39606
62.48557052203639,298.125,100432.52,579.28687
62.48557052203639,300.0,100335.88,587.5267
62.48557052203639,301.875,100243.34,595.06396
62.48557052203639,303.75,100156.72,603.75
62.48557052203639,305.625,100045.68,618.28784
62.48557052203639,307.5,99918.64,643.96246
62.48557052203639,309.375,99871.62,684.75037
62.48557052203639,311.25,99975.64,742.9802
62.48557052203639,313.125,100126.46,812.99
62.48557052203639,315.0,100117.62,875.9684
62.48557052203639,316.875,99910.96,913.9092
62.48557052203639,318.75,99689.58,925.6338
62.48557052203639,320.625,99602.41,924.0835
62.48557052203639,322.5,99598.96,923.23627
62.48557052203639,324.375,99558.14,928.3873
62.48557052203639,326.25,99456.21,937.27686
62.48557052203639,328.125,99358.98,945.5892
62.48557052203639,330.0,99316.9,949.67847
62.48557052203639,331.875,99336.01,947.8994
62.48557052203639,333.75,99399.84,941.80725
62.48557052203639,335.625,99482.08,934.94324
62.48557052203639,337.5,99556.78,930.1972
62.48557052203639,339.375,99610.12,928.1181
62.48557052203639,341.25,99645.36,927.5164
62.48557052203639,343.125,99668.4,926.743
62.48557052203639,345.0,99688.2,925.03595
62.48557052203639,346.875,99718.86,923.1781
62.48557052203639,348.75,99760.93,922.86914
62.48557052203639,350.625,99810.75,925.6584
62.48557052203639,352.5,99865.04,932.0398
62.48557052203639,354.375,99924.44,941.14355
62.48557052203639,356.25,99992.49,950.6425
62.48557052203639,358.125,100066.42,957.51874
64.35073040887207,0.0,100066.34,964.1591
64.35073040887207,1.875,100145.82,963.0355
64.35073040887207,3.75,100228.78,957.719
64.35073040887207,5.625,100308.33,950.09174
64.35073040887207,7.5,100392.67,942.91406
64.35073040887207,9.375,100499.78,938.7256
64.35073040887207,11.25,100633.54,938.49115
64.35073040887207,13.125,100772.98,940.67694
64.35073040887207,15.0,100887.74,942.2153
64.35073040887207,16.875,100963.51,940.7212
64.35073040887207,18.75,101002.92,935.6747
64.35073040887207,20.625,101020.97,927.9089
64.35073040887207,22.5,101031.34,918.68756
64.35073040887207,24.375,101043.18,909.2419
64.35073040887207,26.25,101063.21,900.2441
64.35073040887207,28.125,101093.47,891.5277
64.35073040887207,30.0,101129.67,882.3773
64.35073040887207,31.875,101162.89,872.25793
64.35073040887207,33.75,101189.04,861.16895
64.35073040887207,35.625,101206.68,849.39
64.35073040887207,37.5,101221.81,837.3394
64.35073040887207,39.375,101239.46,825.36646
64.35073040887207,41.25,101263.44,813.7902
64.35073040887207,43.125,101290.2,802.7668
64.35073040887207,45.0,101315.53,792.6188
64.35073040887207,46.875,101336.93,783.742
64.35073040887207,48.75,101355.58,776.2348
64.35073040887207,50.625,101377.8,769.8445
64.35073040887207,52.5,101409.68,764.2179
64.35073040887207,54.375,101455.71,759.32635
64.35073040887207,56.25,101509.44,755.4025
64.35073040887207,58.125,101565.22,753.0246
64.35073040887207,60.0,101613.46,752.843
64.35073040887207,61.875,101648.58,755.1352
64.35073040887207,63.75,101669.96,759.1361
64.35073040887207,65.625,101684.57,763.2316
64.35073040887207,67.5,101697.34,766.12604
64.35073040887207,69.375,101715.12,767.5152
64.35073040887207,71.25,101737.5,767.9941
64.35073040887207,73.125,101764.3,768.4801
64.35073040887207,75.0,101796.58,769.7143
64.35073040887207,76.875,101831.4,771.82935
64.35073040887207,78.75,101869.04,774.4387
64.35073040887207,80.625,101909.01,776.5829
64.35073040887207,82.5,101953.5,777.3836
64.35073040887207,84.375,102003.41,776.4524
64.35073040887207,86.25,102058.18,774.3584
64.35073040887207,88.125,102122.1,772.1561
64.35073040887207,90.0,102189.59,769.81323
64.35073040887207,91.875,102254.93,766.01843
64.35073040887207,93.75,102310.19,759.9914
64.35073040887207,95.625,102349.32,752.01245
64.35073040887207,97.5,102371.84,743.7656
64.35073040887207,99.375,102380.99,735.84174
64.35073040887207,101.25,102383.89,726.92004
64.35073040887207,103.125,102386.46,715.90955
64.35073040887207,105.0,102391.02,702.7852
64.35073040887207,106.875,102393.36,687.8092
64.35073040887207,108.75,102388.17,671.05865
64.35073040887207,110.625,102374.34,654.05524
64.35073040887207,112.5,102356.6,638.25256
64.35073040887207,114.375,102342.36,623.2593
64.35073040887207,116.25,102334.95,606.5443
64.35073040887207,118.125,102334.18,585.8887
64.35073040887207,120.0,102335.18,562.1572
64.35073040887207,121.875,102330.62,537.2982
64.35073040887207,123.75,102307.0,512.72205
64.35073040887207,125.625,102259.14,490.60062
64.35073040887207,127.5,102201.06,474.46005
64.35073040887207,129.375,102155.37,466.4545
64.35073040887207,131.25,102133.98,466.04565
64.35073040887207,133.125,102128.13,472.29456
64.35073040887207,135.0,102119.67,484.88748
64.35073040887207,136.875,102085.29,503.183
64.35073040887207,138.75,102028.75,524.62976
64.35073040887207,140.625,101977.68,544.6286
64.35073040887207,142.5,101968.55,558.84314
64.35073040887207,144.375,102005.46,565.25085
64.35073040887207,146.25,102053.8,564.8539
64.35073040887207,148.125,102067.62,560.5008
64.35073040887207,150.0,102021.62,556.1106
64.35073040887207,151.875,101934.61,555.59076
64.35073040887207,153.75,101840.74,560.92737
64.35073040887207,155.625,101771.98,571.7844
64.35073040887207,157.5,101740.36,587.06744
64.35073040887207,159.375,101731.86,604.7467
64.35073040887207,161.25,101731.86,623.6646
64.35073040887207,163.125,101726.32,641.8138
64.35073040887207,165.0,101715.13,656.97076
64.35073040887207,166.875,101701.84,667.3995
64.35073040887207,168.75,101697.57,672.57556
64.35073040887207,170.625,101702.12,674.0513
64.35073040887207,172.5,101704.68,674.4055
64.35073040887207,174.375,101685.54,675.42145
64.35073040887207,176.25,101636.84,678.22144
64.35073040887207,178.125,101570.04,683.0246
64.35073040887207,180.0,101503.34,689.34265
64.35073040887207,181.875,101459.24,696.41876
64.35073040887207,183.75,101442.68,703.79285
64.35073040887207,185.625,101444.68,711.2567
64.35073040887207,187.5,101453.7,718.3807
64.35073040887207,189.375,101458.53,724.33716
64.35073040887207,191.25,101460.16,728.4333
64.35073040887207,193.125,101462.11,730.27124
64.35073040887207,195.0,101476.1,729.7746
64.35073040887207,196.875,101508.84,726.96826
64.35073040887207,198.75,101561.34,722.09985
64.35073040887207,200.625,101629.86,715.6744
64.35073040887207,202.5,101703.35,708.2274
64.35073040887207,204.375,101774.3,700.3097
64.35073040887207,206.25,101838.0,692.2871
64.35073040887207,208.125,101893.65,684.0076
64.35073040887207,210.0,101941.28,674.8239
64.35073040887207,211.875,101983.52,663.9922
64.35073040887207,213.75,102019.62,651.23785
64.35073040887207,215.625,102046.08,636.5295
64.35073040887207,217.5,102061.4,621.6578
64.35073040887207,219.375,102070.64,608.26056
64.35073040887207,221.25,102076.42,597.0337
64.35073040887207,223.125,102083.64,587.4944
64.35073040887207,225.0,102094.63,578.33777
64.35073040887207,226.875,102106.06,567.413
64.35073040887207,228.75,102120.0,552.70374
64.35073040887207,230.625,102129.12,534.7878
64.35073040887207,232.5,102133.54,516.70123
64.35073040887207,234.375,102125.58,502.4441
64.35073040887207,236.25,102108.6,493.07938
64.35073040887207,238.125,102090.24,486.7733
64.35073040887207,240.0,102082.68,481.65823
64.35073040887207,241.875,102091.27,477.08948
64.35073040887207,243.75,102103.27,472.7404
